file,subject,pred_start,pred_end,matched_exercise,matched_iou,source
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,19964,20630,db_bench_press,0.7087,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20630,20955,db_bench_press,0.2871,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20955,21372,db_bench_press,0.511,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21372,21799,db_bench_press,0.5527,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21799,22361,db_bench_press,0.3992,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22361,22658,db_bench_press,0.2688,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22658,23165,db_bench_press,0.4637,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23165,23672,db_bench_press,0.423,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23672,23962,db_bench_press,0.3497,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23962,24334,db_bench_press,0.5626,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24334,24888,db_bench_press,0.4731,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24888,25106,db_bench_press,0.4791,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,35267,36142,db_bench_press,0.4971,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,36142,37100,db_bench_press,0.4718,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,37100,38107,db_bench_press,0.5372,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,38107,38692,db_bench_press,0.7128,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,297769,298010,db_biceps_curl,0.483,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,298010,298238,db_biceps_curl,0.4569,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,298238,298590,db_biceps_curl,0.8551,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,298590,298957,db_biceps_curl,0.8973,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,298957,299414,db_biceps_curl,0.698,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,299414,299603,db_biceps_curl,0.5294,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,299603,299954,db_biceps_curl,0.8731,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,299954,300267,db_biceps_curl,0.8758,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,300267,300589,db_biceps_curl,0.879,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,300589,301058,db_biceps_curl,0.6546,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,301058,301259,db_biceps_curl,0.5743,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,301259,301797,db_biceps_curl,0.6264,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,301797,302173,db_biceps_curl,0.6655,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,313227,313746,db_biceps_curl,0.7418,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,313746,314074,db_biceps_curl,0.3983,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,314074,314283,db_biceps_curl,0.5411,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,314283,314620,db_biceps_curl,0.9258,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,314620,315177,db_biceps_curl,0.6463,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,315177,315527,db_biceps_curl,0.3717,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,315527,315892,db_biceps_curl,0.4058,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,315892,316299,db_biceps_curl,0.4032,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,316299,316683,db_biceps_curl,0.3883,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,316683,317078,db_biceps_curl,0.3714,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,317078,317478,db_biceps_curl,0.3629,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,317478,317714,db_biceps_curl,0.5579,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,336367,336905,db_biceps_curl,0.8176,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,339520,339847,db_biceps_curl,0.9033,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,339847,340213,db_biceps_curl,0.8401,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,340213,340582,db_biceps_curl,0.888,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,340582,340918,db_biceps_curl,0.8723,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,340918,341315,db_biceps_curl,0.8774,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,341315,341505,db_biceps_curl,0.4476,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,341505,341871,db_biceps_curl,0.3575,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,341871,342233,db_biceps_curl,0.3731,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,342233,342648,db_biceps_curl,0.3654,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,342648,343016,db_biceps_curl,0.3466,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,343016,343404,db_biceps_curl,0.3554,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,343404,344004,db_biceps_curl,0.63,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,123099,123595,db_rdl,0.9798,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,123595,124033,db_rdl,0.8848,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124033,124538,db_rdl,0.8198,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124538,124938,db_rdl,0.8018,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124938,125425,db_rdl,0.8719,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,125425,125903,db_rdl,0.9442,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,125903,126506,db_rdl,0.7084,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126506,126799,db_rdl,0.6155,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126799,127230,db_rdl,0.9113,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127230,127889,db_rdl,0.7223,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127889,128352,db_rdl,0.6114,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,128352,128661,db_rdl,0.7803,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,137920,138327,db_rdl,0.8747,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138327,138742,db_rdl,0.7661,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138742,139120,db_rdl,0.8601,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139120,139522,db_rdl,0.9358,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139522,140037,db_rdl,0.7509,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140037,140510,db_rdl,0.4983,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140510,140825,db_rdl,0.4889,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140825,141284,db_rdl,0.7891,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141284,141641,db_rdl,0.7834,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141641,142092,db_rdl,0.7042,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142092,142508,db_rdl,0.7389,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142508,142914,db_rdl,0.9227,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,156977,157762,db_rdl,0.8408,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,157762,158389,db_rdl,0.5904,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158389,158740,db_rdl,0.4064,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158740,159191,db_rdl,0.5145,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159191,159668,db_rdl,0.5917,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159668,160154,db_rdl,0.6233,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,160154,160565,db_rdl,0.6288,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,160565,161068,db_rdl,0.8333,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,161068,161708,db_rdl,0.6976,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,161708,162118,db_rdl,0.4619,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,162118,162476,db_rdl,0.6061,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,162476,162782,db_rdl,0.8407,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,246003,246263,db_shoulder_press,0.4569,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,246263,246761,db_shoulder_press,0.4077,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,246761,247100,db_shoulder_press,0.447,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,247100,247489,db_shoulder_press,0.6972,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,247489,247974,db_shoulder_press,0.5819,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,247974,248357,db_shoulder_press,0.5438,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,248357,248693,db_shoulder_press,0.6867,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,248693,249169,db_shoulder_press,0.6945,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,249169,249482,db_shoulder_press,0.6194,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,249482,249901,db_shoulder_press,0.5574,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,249901,250260,db_shoulder_press,0.5891,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,250260,250709,db_shoulder_press,0.5992,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,250709,250953,db_shoulder_press,0.624,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,264367,264534,db_shoulder_press,0.6185,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,264534,264845,db_shoulder_press,0.5098,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,264845,265310,db_shoulder_press,0.7091,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,265310,265572,db_shoulder_press,0.5417,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,265572,265993,db_shoulder_press,0.696,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,265993,266439,db_shoulder_press,0.9845,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,266439,266798,db_shoulder_press,0.9572,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,266798,267205,db_shoulder_press,0.8869,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,267205,267654,db_shoulder_press,0.8508,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,267654,268289,db_shoulder_press,0.5367,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,268289,268739,db_shoulder_press,0.7867,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,279757,280106,db_shoulder_press,0.7721,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,280106,280580,db_shoulder_press,0.7658,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,280580,280988,db_shoulder_press,0.9401,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,280988,281377,db_shoulder_press,0.9345,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,281377,281784,db_shoulder_press,0.9172,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,281784,282267,db_shoulder_press,0.8974,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,282267,282635,db_shoulder_press,0.9185,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,282635,283080,db_shoulder_press,0.9349,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,283080,283621,db_shoulder_press,0.8881,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,283621,284073,db_shoulder_press,0.8224,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,284073,284441,db_shoulder_press,0.6965,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,284441,284939,db_shoulder_press,0.8193,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,422448,422739,db_squat,0.9931,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,422739,423214,db_squat,0.7317,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,423214,423502,db_squat,0.529,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,423502,423839,db_squat,0.697,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,423839,424258,db_squat,0.7209,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,424258,424612,db_squat,0.7685,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,424612,425024,db_squat,0.8479,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,425024,425413,db_squat,0.8014,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,425413,425817,db_squat,0.7018,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,425817,426187,db_squat,0.6963,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,426187,426613,db_squat,0.7747,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,426613,426891,db_squat,0.8274,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,438166,438553,db_squat,0.8243,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,438553,438962,db_squat,0.4612,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,438962,439248,db_squat,0.3594,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,439248,439473,db_squat,0.4197,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,439473,439775,db_squat,0.6575,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,439775,440097,db_squat,0.737,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,440097,440589,db_squat,0.5461,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,440589,440778,db_squat,0.3274,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,440778,441170,db_squat,0.5872,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,441170,441545,db_squat,0.4297,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,441545,441772,db_squat,0.2648,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,441772,441973,db_squat,0.6442,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,452861,453145,db_squat,0.8627,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,453145,453401,db_squat,0.861,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,453401,453702,db_squat,0.8878,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,453702,454039,db_squat,0.7805,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,454039,454313,db_squat,0.7833,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,454313,454588,db_squat,0.8919,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,454588,454870,db_squat,0.8703,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,454870,455161,db_squat,0.8648,pca_autocorr_feature_refined
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,455161,455414,db_squat,0.8694,pca_autocorr_feature_refined
