file,subject,pred_start,pred_end,matched_exercise,matched_iou,source
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,19949,20111,db_bench_press,0.3018,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20281,20444,db_bench_press,0.3229,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20444,20635,db_bench_press,0.5569,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20635,20757,db_bench_press,0.3557,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,20889,21053,db_bench_press,0.3424,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21053,21255,db_bench_press,0.4217,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21255,21453,db_bench_press,0.4688,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21453,21665,db_bench_press,0.5133,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21665,21891,db_bench_press,0.5379,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,21891,22102,db_bench_press,0.4246,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22102,22313,db_bench_press,0.4752,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22313,22483,db_bench_press,0.3829,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22619,22771,db_bench_press,0.3455,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22771,22983,db_bench_press,0.4022,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,22983,23189,db_bench_press,0.5,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23189,23423,db_bench_press,0.3892,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23423,23677,db_bench_press,0.499,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23677,23869,db_bench_press,0.3772,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,23869,24148,db_bench_press,0.7708,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24148,24435,db_bench_press,0.4314,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24435,24587,db_bench_press,0.351,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24701,24859,db_bench_press,0.3473,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,24859,25015,db_bench_press,0.3429,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,33467,33577,db_bench_press,0.2821,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,33673,33800,db_bench_press,0.277,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,33800,33953,db_bench_press,0.4286,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,34155,34372,db_bench_press,0.4989,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,34479,34613,db_bench_press,0.3206,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,34613,34775,db_bench_press,0.4208,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,34883,35031,db_bench_press,0.3466,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,35031,35197,db_bench_press,0.3888,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,35405,35519,db_bench_press,0.2621,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,35813,35987,db_bench_press,0.3758,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,36375,36523,db_bench_press,0.3274,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,36523,36655,db_bench_press,0.2751,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,36655,36797,db_bench_press,0.2669,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,36797,37011,db_bench_press,0.4023,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,37011,37169,db_bench_press,0.297,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,37385,37559,db_bench_press,0.3216,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,37559,37714,db_bench_press,0.2865,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,37925,38080,db_bench_press,0.2803,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,38212,38397,db_bench_press,0.2542,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,38397,38607,db_bench_press,0.5036,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,58109,58277,one_arm_db_row,0.4732,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,58277,58434,one_arm_db_row,0.2929,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,58434,58599,one_arm_db_row,0.422,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,58599,58751,one_arm_db_row,0.3887,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,59469,59599,one_arm_db_row,0.2851,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,59599,59778,one_arm_db_row,0.3925,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,59906,60075,one_arm_db_row,0.3781,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60075,60278,one_arm_db_row,0.3948,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60278,60392,one_arm_db_row,0.2916,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60392,60499,one_arm_db_row,0.2737,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60499,60657,one_arm_db_row,0.3794,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60657,60847,one_arm_db_row,0.4034,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,60847,61083,one_arm_db_row,0.5011,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,61083,61258,one_arm_db_row,0.3114,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,61258,61377,one_arm_db_row,0.296,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,61377,61583,one_arm_db_row,0.316,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,61583,61846,one_arm_db_row,0.5717,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,61846,62055,one_arm_db_row,0.2575,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,62055,62249,one_arm_db_row,0.4575,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,62249,62507,one_arm_db_row,0.3015,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,62507,62732,one_arm_db_row,0.4934,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,62946,63141,one_arm_db_row,0.5786,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,73161,73447,one_arm_db_row,0.2918,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,73447,73607,one_arm_db_row,0.3397,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,73607,73755,one_arm_db_row,0.2923,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,73755,73909,one_arm_db_row,0.4695,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,73909,74101,one_arm_db_row,0.4689,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,74101,74325,one_arm_db_row,0.5463,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,74325,74541,one_arm_db_row,0.3433,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,74541,74714,one_arm_db_row,0.4425,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,74714,74893,one_arm_db_row,0.3971,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,74893,75052,one_arm_db_row,0.4984,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75052,75200,one_arm_db_row,0.4414,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75200,75380,one_arm_db_row,0.4865,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75380,75607,one_arm_db_row,0.449,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75607,75805,one_arm_db_row,0.5252,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75805,75942,one_arm_db_row,0.3634,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,75942,76068,one_arm_db_row,0.3539,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76068,76159,one_arm_db_row,0.2556,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76159,76277,one_arm_db_row,0.3315,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76496,76649,one_arm_db_row,0.3768,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76649,76809,one_arm_db_row,0.2685,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76809,76981,one_arm_db_row,0.5119,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,76981,77151,one_arm_db_row,0.2984,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,77151,77236,one_arm_db_row,0.2716,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,77236,77373,one_arm_db_row,0.3514,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,77373,77511,one_arm_db_row,0.3584,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,77511,77625,one_arm_db_row,0.2961,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,89167,89321,one_arm_db_row,0.4639,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,89321,89493,one_arm_db_row,0.2506,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,89493,89665,one_arm_db_row,0.5531,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,89835,89965,one_arm_db_row,0.3403,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,89965,90065,one_arm_db_row,0.2618,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,90197,90326,one_arm_db_row,0.3718,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,90520,90689,one_arm_db_row,0.5768,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,90861,90973,one_arm_db_row,0.2828,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,91225,91331,one_arm_db_row,0.3164,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,91331,91432,one_arm_db_row,0.3015,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,91563,91733,one_arm_db_row,0.5075,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,91959,92093,one_arm_db_row,0.3764,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,92303,92453,one_arm_db_row,0.4021,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,92630,92768,one_arm_db_row,0.46,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,92768,92850,one_arm_db_row,0.2733,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,123036,123415,db_rdl,0.5756,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,123668,123837,db_rdl,0.3414,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124058,124204,db_rdl,0.2844,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124204,124316,db_rdl,0.2705,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124316,124434,db_rdl,0.285,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124434,124629,db_rdl,0.2935,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,124629,124800,db_rdl,0.4275,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,125018,125208,db_rdl,0.3748,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,125452,125585,db_rdl,0.2671,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,125771,125904,db_rdl,0.2545,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126096,126218,db_rdl,0.2811,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126367,126538,db_rdl,0.3592,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126538,126677,db_rdl,0.292,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,126885,127002,db_rdl,0.2588,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127002,127121,db_rdl,0.2633,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127121,127251,db_rdl,0.2876,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127750,127889,db_rdl,0.2633,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,127889,128056,db_rdl,0.3163,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,128056,128238,db_rdl,0.3447,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,128238,128386,db_rdl,0.2861,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,128386,128492,db_rdl,0.2677,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,128492,128594,db_rdl,0.2576,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,137831,138070,db_rdl,0.3371,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138070,138161,db_rdl,0.2556,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138161,138308,db_rdl,0.2964,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138308,138457,db_rdl,0.3652,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138457,138583,db_rdl,0.3088,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138801,138993,db_rdl,0.4434,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,138993,139179,db_rdl,0.2505,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139179,139376,db_rdl,0.5157,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139376,139591,db_rdl,0.2595,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139591,139793,db_rdl,0.4731,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139793,139983,db_rdl,0.2748,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,139983,140192,db_rdl,0.5199,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140192,140409,db_rdl,0.2816,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140409,140619,db_rdl,0.4941,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140619,140823,db_rdl,0.2707,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,140823,141075,db_rdl,0.5132,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141075,141259,db_rdl,0.334,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141259,141393,db_rdl,0.3818,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141393,141489,db_rdl,0.2735,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141489,141641,db_rdl,0.267,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141641,141854,db_rdl,0.5379,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,141854,142086,db_rdl,0.279,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142086,142319,db_rdl,0.4824,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142319,142521,db_rdl,0.2925,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142521,142713,db_rdl,0.4364,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,142713,142859,db_rdl,0.3318,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,157062,157288,db_rdl,0.3424,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,157978,158122,db_rdl,0.2531,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158300,158446,db_rdl,0.365,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158446,158595,db_rdl,0.3725,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158595,158754,db_rdl,0.3318,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158754,158877,db_rdl,0.2828,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,158877,158988,db_rdl,0.2552,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159118,159264,db_rdl,0.2802,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159375,159542,db_rdl,0.3205,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159542,159719,db_rdl,0.3172,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159719,159895,db_rdl,0.3705,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,159895,160046,db_rdl,0.2934,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,160872,161053,db_rdl,0.3139,dominant_axis
datasets/workout/haoyu0512workout/haoyu0512workout_whole_session_20260512_165723.csv,haoyu0512workout,161053,161224,db_rdl,0.3585,dominant_axis
